Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,603402,-,-,-,38.54,-121.73,0,13,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Dew Point,Relative Humidity,Pressure,Wind Speed
2024,8,12,23,0,33.9,6.6000000000000005,18.38,1010,0
2024,8,12,23,30,33.2,6.6000000000000005,19.11,1010,0
2024,8,13,0,0,32.6,5.7,18.63,1010,0
2024,8,13,0,30,31.6,5.7,19.7,1010,0
2024,8,13,1,0,30.6,5.300000000000001,20.3,1010,0
2024,8,13,1,30,28.900000000000002,5.300000000000001,22.38,1010,0
2024,8,13,2,0,27.200000000000003,6.1000000000000005,26.07,1010,0
2024,8,13,2,30,25.200000000000003,6.1000000000000005,29.32,1010,0
2024,8,13,3,0,23.200000000000003,7.4,36.24,1010,0
2024,8,13,3,30,21.900000000000002,7.4,39.24,1011,0
2024,8,13,4,0,20.700000000000003,8.5,45.59,1011,0
2024,8,13,4,30,19.8,8.5,48.19,1011,0
2024,8,13,5,0,18.900000000000002,9.5,54.38,1011,0
2024,8,13,5,30,18.3,9.5,56.45,1011,0
2024,8,13,6,0,17.6,10.200000000000001,62,1011,0
2024,8,13,6,30,17.1,10.200000000000001,63.980000000000004,1011,0
2024,8,13,7,0,16.6,10.8,68.41,1011,0
2024,8,13,7,30,16.2,10.8,70.16,1011,0
2024,8,13,8,0,15.8,11,73.3,1011,0
2024,8,13,8,30,15.600000000000001,11,74.24,1011,0
2024,8,13,9,0,15.3,11.200000000000001,76.4,1011,0
2024,8,13,9,30,15,11.200000000000001,77.88,1011,0
2024,8,13,10,0,14.700000000000001,11.4,80.37,1011,0
2024,8,13,10,30,14.5,11.4,81.41,1011,0
2024,8,13,11,0,14.200000000000001,11.5,83.82000000000001,1011,0
2024,8,13,11,30,14.100000000000001,11.5,84.37,1011,0
2024,8,13,12,0,13.9,11.600000000000001,85.86,1011,0
2024,8,13,12,30,13.8,11.600000000000001,86.5,1012,0
2024,8,13,13,0,13.8,11.600000000000001,86.59,1012,0
2024,8,13,13,30,14.700000000000001,11.600000000000001,81.7,1012,0
2024,8,13,14,0,15.600000000000001,11.600000000000001,77.29,1012,0
2024,8,13,14,30,17.2,11.700000000000001,69.9,1013,0
2024,8,13,15,0,18.8,11.3,61.71,1013,0
2024,8,13,15,30,20.3,11.3,56.24,1013,0
2024,8,13,16,0,21.900000000000002,10.8,49.47,1013,0
2024,8,13,16,30,23.5,10.9,44.96,1014,0
2024,8,13,17,0,25,10.100000000000001,38.96,1014,0
2024,8,13,17,30,26.5,10.100000000000001,35.660000000000004,1014,0
2024,8,13,18,0,28,9,30.3,1014,0
2024,8,13,18,30,29.400000000000002,9,27.92,1013,0
2024,8,13,19,0,30.8,7.7,23.62,1013,0
2024,8,13,19,30,32,7.7,22.07,1013,0
2024,8,13,20,0,33.2,6.1000000000000005,18.47,1013,0
2024,8,13,20,30,34,6.1000000000000005,17.650000000000002,1012,0
2024,8,13,21,0,34.9,4.4,15,1012,0
2024,8,13,21,30,35.300000000000004,4.4,14.66,1011,0
2024,8,13,22,0,35.7,3.5,13.4,1011,0
2024,8,13,22,30,35.7,3.5,13.4,1011,0
2024,8,13,23,0,35.7,3,12.93,1011,0
2024,8,13,23,30,35.4,3,13.14,1011,0
2024,8,14,0,0,35,2.9000000000000004,13.36,1011,0
2024,8,14,0,30,34.1,2.9000000000000004,14.040000000000001,1011,0
2024,8,14,1,0,33.300000000000004,3.4000000000000004,15.23,1011,0
2024,8,14,1,30,31.1,3.4000000000000004,17.240000000000002,1011,0
2024,8,14,2,0,29,5.2,22.11,1011,0
2024,8,14,2,30,26.700000000000003,5.2,25.28,1011,0
2024,8,14,3,0,24.400000000000002,7.800000000000001,34.72,1012,0
2024,8,14,3,30,23.200000000000003,7.800000000000001,37.31,1012,0
2024,8,14,4,0,21.900000000000002,9.8,46.09,1012,0
2024,8,14,4,30,21.1,9.8,48.39,1012,0
2024,8,14,5,0,20.200000000000003,10.9,55.03,1012,0
2024,8,14,5,30,19.5,10.9,57.46,1012,0
2024,8,14,6,0,18.8,11.5,62.660000000000004,1012,0
2024,8,14,6,30,18.2,11.5,65.05,1012,0
2024,8,14,7,0,17.7,11.9,68.79,1012,0
2024,8,14,7,30,17.3,11.9,70.55,1012,0
2024,8,14,8,0,16.900000000000002,12.100000000000001,73.31,1012,0
2024,8,14,8,30,16.5,12.100000000000001,75.19,1012,0
2024,8,14,9,0,16.2,12.3,77.58,1012,0
2024,8,14,9,30,15.9,12.3,79.08,1012,0
2024,8,14,10,0,15.600000000000001,12.4,81.52,1012,0
2024,8,14,10,30,15.4,12.4,82.57000000000001,1012,0
2024,8,14,11,0,15.200000000000001,12.5,83.96000000000001,1013,0
2024,8,14,11,30,15,12.5,85.04,1013,0
2024,8,14,12,0,14.9,12.4,85.05,1013,0
2024,8,14,12,30,14.9,12.4,85.05,1013,0
2024,8,14,13,0,15,12.3,83.67,1013,0
2024,8,14,13,30,16.1,12.3,77.99,1013,0
2024,8,14,14,0,17.3,12.100000000000001,71.61,1014,0
2024,8,14,14,30,18.8,12.100000000000001,65.19,1014,0
2024,8,14,15,0,20.3,11.600000000000001,57.29,1014,0
2024,8,14,15,30,22.200000000000003,11.600000000000001,51.01,1014,0
2024,8,14,16,0,24.1,9.700000000000001,39.99,1014,0
2024,8,14,16,30,25.900000000000002,9.700000000000001,35.97,1015,0
2024,8,14,17,0,27.6,8.1,29.28,1015,0
2024,8,14,17,30,29.400000000000002,8.1,26.39,1015,0
2024,8,14,18,0,31.200000000000003,6.6000000000000005,21.51,1014,0
2024,8,14,18,30,33,6.6000000000000005,19.44,1014,0
2024,8,14,19,0,34.800000000000004,5.4,16.13,1014,0
2024,8,14,19,30,35.9,5.4,15.17,1013,0
2024,8,14,20,0,36.9,5,13.93,1013,0
2024,8,14,20,30,37.5,5,13.49,1013,0
2024,8,14,21,0,38,4.800000000000001,13,1012,0
2024,8,14,21,30,38.2,4.800000000000001,12.86,1012,0
2024,8,14,22,0,38.300000000000004,4.800000000000001,12.76,1012,0
2024,8,14,22,30,38.1,4.800000000000001,12.9,1012,0
2024,8,14,23,0,37.800000000000004,4.800000000000001,13.13,1011,0
2024,8,14,23,30,37.1,4.800000000000001,13.65,1012,0
2024,8,15,0,0,36.4,5.1000000000000005,14.43,1012,0
2024,8,15,0,30,35.2,5.1000000000000005,15.41,1012,0
2024,8,15,1,0,34,5.6000000000000005,17.150000000000002,1012,0
2024,8,15,1,30,32.2,5.6000000000000005,18.97,1012,0
2024,8,15,2,0,30.400000000000002,6.6000000000000005,22.53,1013,0
2024,8,15,2,30,28.700000000000003,6.6000000000000005,24.830000000000002,1013,0
2024,8,15,3,0,26.900000000000002,7.9,30.12,1013,0
2024,8,15,3,30,25.900000000000002,7.9,31.98,1014,0
2024,8,15,4,0,24.900000000000002,9.1,36.6,1014,0
2024,8,15,4,30,24.1,9,38.39,1014,0
2024,8,15,5,0,23.3,9.9,42.56,1014,0
2024,8,15,5,30,22.5,9.9,44.660000000000004,1014,0
2024,8,15,6,0,21.8,10.4,48.46,1015,0
2024,8,15,6,30,21.200000000000003,10.4,50.26,1015,0
2024,8,15,7,0,20.5,10.9,54.17,1015,0
2024,8,15,7,30,20.1,10.9,55.52,1015,0
2024,8,15,8,0,19.700000000000003,11.3,58.32,1015,0
2024,8,15,8,30,19.400000000000002,11.3,59.42,1015,0
2024,8,15,9,0,19,11.700000000000001,62.4,1014,0
2024,8,15,9,30,18.7,11.700000000000001,63.58,1014,0
2024,8,15,10,0,18.400000000000002,12,66.49,1014,0
2024,8,15,10,30,18.1,12,67.75,1014,0
2024,8,15,11,0,17.8,12.3,70.43,1014,0
2024,8,15,11,30,17.5,12.3,71.77,1014,0
2024,8,15,12,0,17.2,12.600000000000001,74.26,1014,0
2024,8,15,12,30,17.1,12.600000000000001,74.73,1014,0
2024,8,15,13,0,17,12.700000000000001,75.59,1015,0
2024,8,15,13,30,18,12.700000000000001,70.98,1015,0
2024,8,15,14,0,18.900000000000002,12.600000000000001,66.77,1015,0
2024,8,15,14,30,20.5,12.600000000000001,60.480000000000004,1015,0
2024,8,15,15,0,22,12.200000000000001,53.910000000000004,1015,0
2024,8,15,15,30,24.5,12.3,46.38,1015,0
2024,8,15,16,0,26.900000000000002,9.700000000000001,33.9,1015,0
2024,8,15,16,30,28.8,9.700000000000001,30.36,1015,0
2024,8,15,17,0,30.6,7.300000000000001,23.36,1015,0
2024,8,15,17,30,31.900000000000002,7.300000000000001,21.7,1015,0
2024,8,15,18,0,33.1,6.4,19.04,1015,0
2024,8,15,18,30,34.2,6.4,17.89,1014,0
2024,8,15,19,0,35.2,5.800000000000001,16.240000000000002,1014,0
2024,8,15,19,30,35.9,5.800000000000001,15.620000000000001,1014,0
2024,8,15,20,0,36.6,5.6000000000000005,14.77,1013,0
2024,8,15,20,30,37.1,5.6000000000000005,14.38,1013,0
2024,8,15,21,0,37.5,5.7,14.17,1012,0
2024,8,15,21,30,37.5,5.7,14.17,1012,0
2024,8,15,22,0,37.6,6,14.38,1012,0
2024,8,15,22,30,37.4,5.9,14.52,1011,0
2024,8,15,23,0,37.2,6.2,14.91,1011,0
2024,8,15,23,30,36.7,6.2,15.32,1011,0
2024,8,16,0,0,36.2,6.5,16.06,1011,0
2024,8,16,0,30,35.2,6.4,16.96,1011,0
2024,8,16,1,0,34.300000000000004,6.9,18.46,1011,0
2024,8,16,1,30,32.300000000000004,6.9,20.63,1011,0
2024,8,16,2,0,30.400000000000002,8,24.7,1011,0
2024,8,16,2,30,28.3,8,27.87,1011,0
2024,8,16,3,0,26.200000000000003,9.4,34.63,1011,0
2024,8,16,3,30,24.900000000000002,9.4,37.43,1012,0
2024,8,16,4,0,23.700000000000003,10.4,43.17,1012,0
2024,8,16,4,30,22.8,10.4,45.58,1012,0
2024,8,16,5,0,21.8,11.3,51.2,1012,0
2024,8,16,5,30,21,11.3,53.76,1012,0
2024,8,16,6,0,20.3,12,58.94,1012,0
2024,8,16,6,30,19.6,12,61.49,1011,0
2024,8,16,7,0,18.900000000000002,12.600000000000001,66.66,1011,0
2024,8,16,7,30,18.5,12.600000000000001,68.34,1011,0
2024,8,16,8,0,18,12.9,72.09,1011,0
2024,8,16,8,30,17.7,12.9,73.46000000000001,1011,0
2024,8,16,9,0,17.400000000000002,13.100000000000001,75.92,1011,0
2024,8,16,9,30,17.2,13.100000000000001,76.89,1011,0
2024,8,16,10,0,17,13.200000000000001,78.17,1011,0
2024,8,16,10,30,16.900000000000002,13.200000000000001,78.67,1011,0
2024,8,16,11,0,16.8,13.100000000000001,78.85000000000001,1011,0
2024,8,16,11,30,16.6,13.100000000000001,79.85000000000001,1011,0
2024,8,16,12,0,16.5,13,79.64,1011,0
2024,8,16,12,30,16.5,13,79.64,1011,0
2024,8,16,13,0,16.5,12.8,78.89,1012,0
2024,8,16,13,30,17.5,12.8,74.06,1012,0
2024,8,16,14,0,18.6,12.700000000000001,68.56,1012,0
2024,8,16,14,30,20.1,12.700000000000001,62.480000000000004,1012,0
2024,8,16,15,0,21.6,12.700000000000001,56.92,1012,0
2024,8,16,15,30,23.3,12.700000000000001,51.35,1012,0
2024,8,16,16,0,25.1,12.4,45.34,1013,0
2024,8,16,16,30,26.8,12.4,40.97,1012,0
2024,8,16,17,0,28.5,11.9,35.84,1012,0
2024,8,16,17,30,30.3,11.9,32.32,1012,0
2024,8,16,18,0,32.1,10.600000000000001,26.67,1012,0
2024,8,16,18,30,33.6,10.600000000000001,24.52,1012,0
2024,8,16,19,0,35.2,9.200000000000001,20.52,1011,0
2024,8,16,19,30,35.9,9.200000000000001,19.740000000000002,1011,0
2024,8,16,20,0,36.6,8.9,18.55,1010,0
2024,8,16,20,30,37,8.9,18.150000000000002,1010,0
2024,8,16,21,0,37.4,8.8,17.61,1010,0
2024,8,16,21,30,37.4,8.8,17.61,1010,0
2024,8,16,22,0,37.4,8.700000000000001,17.48,1009,0
2024,8,16,22,30,37,8.700000000000001,17.86,1009,0
2024,8,16,23,0,36.6,8.6,18.19,1009,0
2024,8,16,23,30,35.7,8.6,19.11,1009,0
2024,8,17,0,0,34.9,8.700000000000001,20.04,1009,0
2024,8,17,0,30,33.7,8.6,21.42,1009,0
2024,8,17,1,0,32.4,8.9,23.400000000000002,1009,0
2024,8,17,1,30,30.6,8.9,25.900000000000002,1009,0
2024,8,17,2,0,28.8,9.5,29.900000000000002,1009,0
2024,8,17,2,30,27.1,9.4,33,1009,0
2024,8,17,3,0,25.3,10.200000000000001,38.68,1010,0
2024,8,17,3,30,24.200000000000003,10.200000000000001,41.29,1010,0
2024,8,17,4,0,23.1,11,46.36,1010,0
2024,8,17,4,30,22.3,11,48.65,1010,0
2024,8,17,5,0,21.5,11.600000000000001,53.44,1010,0
2024,8,17,5,30,20.8,11.600000000000001,55.78,1010,0
2024,8,17,6,0,20.200000000000003,12.100000000000001,59.82,1010,0
2024,8,17,6,30,19.700000000000003,12.100000000000001,61.690000000000005,1010,0
2024,8,17,7,0,19.200000000000003,12.4,64.94,1010,0
2024,8,17,7,30,18.8,12.4,66.58,1010,0
2024,8,17,8,0,18.5,12.600000000000001,68.52,1010,0
2024,8,17,8,30,18.1,12.600000000000001,70.19,1009,0
2024,8,17,9,0,17.8,12.700000000000001,72.02,1009,0
2024,8,17,9,30,17.5,12.700000000000001,73.4,1009,0
2024,8,17,10,0,17.1,12.700000000000001,75.54,1009,0
2024,8,17,10,30,16.900000000000002,12.700000000000001,76.5,1009,0
2024,8,17,11,0,16.6,12.8,78.12,1009,0
2024,8,17,11,30,16.400000000000002,12.8,79.2,1010,0
2024,8,17,12,0,16.1,12.8,80.57000000000001,1010,0
2024,8,17,12,30,16,12.8,81.09,1010,0
2024,8,17,13,0,15.9,12.700000000000001,81.4,1010,0
2024,8,17,13,30,16.8,12.700000000000001,76.88,1010,0
2024,8,17,14,0,17.6,12.8,73.42,1011,0
2024,8,17,14,30,19.5,12.8,65.21000000000001,1011,0
2024,8,17,15,0,21.3,13,59.27,1011,0
2024,8,17,15,30,23,13,53.46,1011,0
2024,8,17,16,0,24.6,13.3,49.24,1012,0
2024,8,17,16,30,25.900000000000002,13.3,45.59,1012,0
2024,8,17,17,0,27.200000000000003,13.700000000000001,43.33,1012,0
2024,8,17,17,30,28.200000000000003,13.700000000000001,40.88,1012,0
2024,8,17,18,0,29.200000000000003,14,39.550000000000004,1012,0
2024,8,17,18,30,29.8,14,38.21,1012,0
2024,8,17,19,0,30.400000000000002,14.3,37.49,1012,0
2024,8,17,19,30,30.700000000000003,14.3,36.85,1012,0
2024,8,17,20,0,31,14.3,36.35,1012,0
2024,8,17,20,30,30.900000000000002,14.3,36.56,1012,0
2024,8,17,21,0,30.900000000000002,14.3,36.49,1012,0
2024,8,17,21,30,30.5,14.3,37.33,1012,0
2024,8,17,22,0,30.200000000000003,14.100000000000001,37.58,1012,0
2024,8,17,22,30,29.700000000000003,14.100000000000001,38.67,1012,0
2024,8,17,23,0,29.3,13.700000000000001,38.37,1012,0
2024,8,17,23,30,28.6,13.700000000000001,39.95,1012,0
2024,8,18,0,0,28,13,39.63,1012,0
2024,8,18,0,30,27.1,13,41.76,1012,0
2024,8,18,1,0,26.3,12.5,42.230000000000004,1012,0
2024,8,18,1,30,25.200000000000003,12.4,45.06,1012,0
2024,8,18,2,0,24.200000000000003,12.200000000000001,47.03,1012,0
2024,8,18,2,30,23.1,12.200000000000001,50.28,1013,0
2024,8,18,3,0,22.1,12.3,53.88,1013,0
2024,8,18,3,30,21.400000000000002,12.3,56.230000000000004,1013,0
2024,8,18,4,0,20.700000000000003,12.700000000000001,60.33,1014,0
2024,8,18,4,30,20.1,12.700000000000001,62.59,1014,0
2024,8,18,5,0,19.5,13.4,67.74,1014,0
2024,8,18,5,30,18.900000000000002,13.4,70.31,1014,0
2024,8,18,6,0,18.400000000000002,14,75.37,1014,0
2024,8,18,6,30,17.900000000000002,14,77.77,1014,0
2024,8,18,7,0,17.400000000000002,14.200000000000001,81.54,1014,0
2024,8,18,7,30,17.1,14.200000000000001,83.10000000000001,1014,0
2024,8,18,8,0,16.7,14.200000000000001,85.44,1014,0
2024,8,18,8,30,16.400000000000002,14.200000000000001,87.08,1014,0
2024,8,18,9,0,16,14.200000000000001,89.01,1013,0
2024,8,18,9,30,15.700000000000001,14.200000000000001,90.72,1013,0
2024,8,18,10,0,15.5,14.100000000000001,91.22,1013,0
2024,8,18,10,30,15.200000000000001,14.100000000000001,92.98,1013,0
2024,8,18,11,0,15,13.9,93.10000000000001,1013,0
2024,8,18,11,30,14.700000000000001,13.9,94.91,1013,0
2024,8,18,12,0,14.5,13.700000000000001,94.95,1013,0
2024,8,18,12,30,14.5,13.700000000000001,94.95,1013,0
2024,8,18,13,0,14.4,13.5,94.51,1014,0
2024,8,18,13,30,15.600000000000001,13.5,87.51,1014,0
2024,8,18,14,0,16.8,13.3,79.88,1014,0
2024,8,18,14,30,18.6,13.3,71.34,1014,0
2024,8,18,15,0,20.3,12.8,62.11,1014,0
2024,8,18,15,30,21.900000000000002,12.8,56.32,1014,0
2024,8,18,16,0,23.5,11.600000000000001,47.17,1015,0
2024,8,18,16,30,25,11.600000000000001,43.13,1015,0
2024,8,18,17,0,26.400000000000002,9.600000000000001,34.730000000000004,1014,0
2024,8,18,17,30,27.6,9.600000000000001,32.38,1014,0
2024,8,18,18,0,28.700000000000003,8.200000000000001,27.580000000000002,1014,0
2024,8,18,18,30,29.700000000000003,8.200000000000001,26.04,1014,0
2024,8,18,19,0,30.700000000000003,6.7,22.23,1014,0
2024,8,18,19,30,31.400000000000002,6.7,21.35,1013,0
2024,8,18,20,0,32.1,5.4,18.81,1013,0
2024,8,18,20,30,32.4,5.4,18.5,1013,0
2024,8,18,21,0,32.7,4.5,17.080000000000002,1013,0
2024,8,18,21,30,32.7,4.5,17.06,1012,0
2024,8,18,22,0,32.6,3.7,16.25,1012,0
2024,8,18,22,30,32.2,3.7,16.62,1012,0
2024,8,18,23,0,31.8,3.3000000000000003,16.5,1012,0
2024,8,18,23,30,31.1,3.3000000000000003,17.17,1012,0
2024,8,19,0,0,30.400000000000002,3.3000000000000003,17.900000000000002,1012,0
2024,8,19,0,30,29.3,3.3000000000000003,19.06,1012,0
2024,8,19,1,0,28.3,3.8000000000000003,20.91,1012,0
2024,8,19,1,30,26.700000000000003,3.8000000000000003,22.97,1013,0
2024,8,19,2,0,25.200000000000003,5,27.330000000000002,1013,0
2024,8,19,2,30,23.700000000000003,5,29.88,1013,0
2024,8,19,3,0,22.200000000000003,6.7,36.76,1013,0
2024,8,19,3,30,21.5,6.7,38.36,1013,0
2024,8,19,4,0,20.700000000000003,8.200000000000001,44.71,1013,0
2024,8,19,4,30,20,8.3,46.72,1014,0
2024,8,19,5,0,19.200000000000003,9.600000000000001,53.63,1014,0
2024,8,19,5,30,18.6,9.600000000000001,55.67,1014,0
2024,8,19,6,0,17.900000000000002,10.600000000000001,62.42,1014,0
2024,8,19,6,30,17.3,10.600000000000001,64.82000000000001,1014,0
2024,8,19,7,0,16.8,11.5,70.84,1014,0
2024,8,19,7,30,16.3,11.5,73.12,1014,0
2024,8,19,8,0,15.8,12.200000000000001,78.94,1014,0
2024,8,19,8,30,15.4,12.200000000000001,80.98,1014,0
2024,8,19,9,0,15,12.600000000000001,85.44,1014,0
2024,8,19,9,30,14.600000000000001,12.600000000000001,87.66,1014,0
2024,8,19,10,0,14.3,12.8,90.56,1014,0
2024,8,19,10,30,14,12.8,92.33,1014,0
2024,8,19,11,0,13.700000000000001,12.700000000000001,93.91,1014,0
2024,8,19,11,30,13.4,12.700000000000001,95.75,1014,0
2024,8,19,12,0,13.200000000000001,12.600000000000001,96.10000000000001,1014,0
2024,8,19,12,30,13.100000000000001,12.600000000000001,96.72,1014,0
2024,8,19,13,0,13,12.4,96.37,1015,0
2024,8,19,13,30,14,12.4,90.31,1015,0
2024,8,19,14,0,15.100000000000001,12.200000000000001,82.89,1015,0
2024,8,19,14,30,16.8,12.200000000000001,74.39,1015,0
2024,8,19,15,0,18.5,11.9,65.51,1016,0
2024,8,19,15,30,20.400000000000002,11.9,58.24,1016,0
2024,8,19,16,0,22.400000000000002,11.3,49.38,1016,0
2024,8,19,16,30,24.3,11.3,44.050000000000004,1016,0
2024,8,19,17,0,26.1,9.5,35.160000000000004,1016,0
2024,8,19,17,30,28.1,9.5,31.28,1016,0
2024,8,19,18,0,30.1,4,19.03,1016,0
2024,8,19,18,30,31.200000000000003,4,17.88,1016,0
2024,8,19,19,0,32.4,0.8,13.36,1016,0
2024,8,19,19,30,33.1,0.8,12.83,1015,0
2024,8,19,20,0,33.800000000000004,-0.5,11.19,1015,0
2024,8,19,20,30,34.2,-0.5,10.950000000000001,1015,0
2024,8,19,21,0,34.6,-1.1,10.23,1015,0
2024,8,19,21,30,34.6,-1.2000000000000002,10.22,1014,0
2024,8,19,22,0,34.6,-1.1,10.24,1014,0
2024,8,19,22,30,34.300000000000004,-1.1,10.41,1014,0
2024,8,19,23,0,33.9,-0.7000000000000001,11.02,1014,0
2024,8,19,23,30,33.300000000000004,-0.7000000000000001,11.4,1014,0
2024,8,20,0,0,32.6,0,12.48,1014,0
2024,8,20,0,30,31.5,0,13.27,1014,0
2024,8,20,1,0,30.400000000000002,0.8,14.89,1014,0
2024,8,20,1,30,28.6,0.8,16.51,1014,0
2024,8,20,2,0,26.8,2.2,20.37,1014,0
2024,8,20,2,30,25.3,2.2,22.25,1014,0
2024,8,20,3,0,23.8,4.1000000000000005,27.77,1014,0
2024,8,20,3,30,22.900000000000002,4.1000000000000005,29.35,1015,0
2024,8,20,4,0,22,5.800000000000001,34.87,1015,0
2024,8,20,4,30,21.200000000000003,5.800000000000001,36.61,1015,0
2024,8,20,5,0,20.400000000000002,7.5,43.24,1015,0
2024,8,20,5,30,19.700000000000003,7.5,45.15,1015,0
2024,8,20,6,0,19,9,52.15,1015,0
2024,8,20,6,30,18.5,9,53.800000000000004,1015,0
2024,8,20,7,0,18,10,59.51,1015,0
2024,8,20,7,30,17.8,10,60.26,1015,0
2024,8,20,8,0,17.5,10.5,63.67,1015,0
2024,8,20,8,30,17.5,10.5,63.67,1015,0
2024,8,20,9,0,17.400000000000002,10.600000000000001,64.41,1015,0
2024,8,20,9,30,17.3,10.600000000000001,64.81,1015,0
2024,8,20,10,0,17.1,10.4,64.62,1015,0
2024,8,20,10,30,16.7,10.4,66.27,1015,0
2024,8,20,11,0,16.400000000000002,10.100000000000001,66.12,1015,0
2024,8,20,11,30,16.1,10.100000000000001,67.4,1015,0
2024,8,20,12,0,15.700000000000001,9.700000000000001,67.69,1015,0
2024,8,20,12,30,15.600000000000001,9.700000000000001,68.12,1015,0
2024,8,20,13,0,15.5,9.5,67.65,1015,0
2024,8,20,13,30,16.8,9.5,62.28,1015,0
2024,8,20,14,0,18.1,9.4,56.85,1016,0
2024,8,20,14,30,19.6,9.4,51.78,1016,0
2024,8,20,15,0,21.1,9.4,47.11,1016,0
2024,8,20,15,30,23.3,9.4,41.230000000000004,1016,0
2024,8,20,16,0,25.5,7.9,32.76,1016,0
2024,8,20,16,30,27.700000000000003,8,28.79,1016,0
2024,8,20,17,0,29.900000000000002,5.800000000000001,21.94,1016,0
2024,8,20,17,30,31.6,5.9,19.92,1016,0
2024,8,20,18,0,33.300000000000004,4.4,16.38,1016,0
2024,8,20,18,30,34.4,4.4,15.4,1016,0
2024,8,20,19,0,35.5,3.5,13.6,1015,0
2024,8,20,19,30,36.1,3.5,13.16,1015,0
2024,8,20,20,0,36.800000000000004,3.3000000000000003,12.46,1014,0
2024,8,20,20,30,37.2,3.3000000000000003,12.19,1014,0
2024,8,20,21,0,37.6,3.6,12.16,1014,0
2024,8,20,21,30,37.5,3.5,12.22,1013,0
2024,8,20,22,0,37.5,4.2,12.780000000000001,1013,0
2024,8,20,22,30,37,4.2,13.13,1013,0
2024,8,20,23,0,36.5,5,14.280000000000001,1012,0
2024,8,20,23,30,35.5,5,15.08,1012,0
2024,8,21,0,0,34.5,5.9,16.96,1012,0
2024,8,21,0,30,33.1,5.9,18.35,1013,0
2024,8,21,1,0,31.8,6.7,20.84,1013,0
2024,8,21,1,30,30,6.7,23.080000000000002,1013,0
2024,8,21,2,0,28.3,7.300000000000001,26.580000000000002,1013,0
2024,8,21,2,30,26.8,7.300000000000001,29.01,1013,0
2024,8,21,3,0,25.3,7.9,33.12,1014,0
2024,8,21,3,30,24.400000000000002,7.9,34.94,1014,0
2024,8,21,4,0,23.5,8.5,38.33,1014,0
2024,8,21,4,30,22.700000000000003,8.5,40.22,1014,0
2024,8,21,5,0,21.900000000000002,9.3,44.730000000000004,1014,0
2024,8,21,5,30,21.1,9.3,46.97,1014,0
2024,8,21,6,0,20.400000000000002,10.200000000000001,51.99,1015,0
2024,8,21,6,30,19.900000000000002,10.200000000000001,53.61,1015,0
2024,8,21,7,0,19.3,10.8,57.96,1015,0
2024,8,21,7,30,18.900000000000002,10.8,59.42,1015,0
2024,8,21,8,0,18.6,11.100000000000001,61.86,1015,0
2024,8,21,8,30,18.3,11.100000000000001,63.03,1015,0
2024,8,21,9,0,18,11.3,64.79,1014,0
2024,8,21,9,30,17.7,11.3,66.02,1014,0
2024,8,21,10,0,17.400000000000002,11.4,68.03,1014,0
2024,8,21,10,30,17.1,11.4,69.32000000000001,1014,0
2024,8,21,11,0,16.7,11.600000000000001,72.07000000000001,1014,0
2024,8,21,11,30,16.400000000000002,11.600000000000001,73.45,1014,0
2024,8,21,12,0,16.1,11.9,76.05,1014,0
2024,8,21,12,30,15.8,11.9,77.52,1014,0
2024,8,21,13,0,15.600000000000001,12.200000000000001,80.44,1015,0
2024,8,21,13,30,16.3,12.200000000000001,76.93,1015,0
2024,8,21,14,0,17,12.600000000000001,75.42,1015,0
2024,8,21,14,30,18.5,12.600000000000001,68.64,1015,0
2024,8,21,15,0,20,12.700000000000001,62.800000000000004,1015,0
2024,8,21,15,30,21.8,12.700000000000001,56.24,1015,0
2024,8,21,16,0,23.5,12.200000000000001,48.95,1016,0
2024,8,21,16,30,25.200000000000003,12.200000000000001,44.230000000000004,1016,0
2024,8,21,17,0,26.900000000000002,11.100000000000001,37.410000000000004,1016,0
2024,8,21,17,30,28.6,11.100000000000001,33.85,1015,0
2024,8,21,18,0,30.3,9.3,27.07,1015,0
2024,8,21,18,30,31.8,9.3,24.86,1015,0
2024,8,21,19,0,33.300000000000004,6.800000000000001,19.26,1014,0
2024,8,21,19,30,34,6.800000000000001,18.52,1014,0
2024,8,21,20,0,34.7,5.4,16.21,1013,0
2024,8,21,20,30,35,5.4,15.950000000000001,1013,0
