Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,603402,-,-,-,38.54,-121.73,0,13,-8,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.1.2.dev4+g3b38bc8.d20250228
Year,Month,Day,Hour,Minute,Temperature,Alpha,DNI,Relative Humidity,Wind Speed,Pressure
2024,3,18,8,0,10.4,0.93,0,98.48,0,1017
2024,3,18,9,0,9.9,0.92,0,99.83,0,1017
2024,3,18,10,0,9.3,0.92,0,100,0,1017
2024,3,18,11,0,8.8,0.91,0,100,0,1017
2024,3,18,12,0,8.4,0.91,0,100,0,1017
2024,3,18,13,0,8.1,0.92,0,100,0,1018
2024,3,18,14,0,8.5,0.93,0,100,0,1018
2024,3,18,15,0,11.600000000000001,0.9500000000000001,412,88.24,0,1019
2024,3,18,16,0,13.9,0.97,680,81.47,0,1019
2024,3,18,17,0,16.3,1,804,74.24,0,1019
2024,3,18,18,0,18.900000000000002,1.21,888,63.370000000000005,0,1019
2024,3,18,19,0,21.200000000000003,1.19,917,54.230000000000004,0,1019
2024,3,18,20,0,22.200000000000003,1.1300000000000001,927,52.38,0,1018
2024,3,18,21,0,22.8,0.79,886,51.61,0,1017
2024,3,18,22,0,23,0.8,864,51.44,0,1017
2024,3,18,23,0,22.8,0.8200000000000001,817,52.76,0,1016
2024,3,19,0,0,22.400000000000002,0.86,732,57,0,1016
2024,3,19,1,0,20.1,0.89,562,67.77,0,1016
2024,3,19,2,0,17.5,0.92,148,69.39,0,1016
2024,3,19,3,0,15.9,0.9400000000000001,0,75.85000000000001,0,1016
2024,3,19,4,0,14.5,0.9500000000000001,0,81.56,0,1017
2024,3,19,5,0,13.200000000000001,0.9400000000000001,0,86.52,0,1017
2024,3,19,6,0,12.100000000000001,0.9400000000000001,0,91.38,0,1017
2024,3,19,7,0,11.200000000000001,0.93,0,95.14,0,1017
2024,3,19,8,0,10.5,0.91,0,97.26,0,1016
2024,3,19,9,0,9.9,0.9,0,99.69,0,1016
2024,3,19,10,0,9.3,0.9,0,100,0,1016
2024,3,19,11,0,8.8,0.89,0,100,0,1016
2024,3,19,12,0,8.4,0.88,0,100,0,1016
2024,3,19,13,0,8,0.87,0,100,0,1017
2024,3,19,14,0,8.5,0.86,0,100,0,1017
2024,3,19,15,0,10.8,0.85,422,89.81,0,1018
2024,3,19,16,0,13.3,0.85,692,82.07000000000001,0,1018
2024,3,19,17,0,15.8,0.84,816,76,0,1018
2024,3,19,18,0,17.900000000000002,1.3,920,71.59,0,1018
2024,3,19,19,0,19.6,1.28,951,67.92,0,1017
2024,3,19,20,0,20.8,1.27,958,65.53,0,1017
2024,3,19,21,0,21.700000000000003,1.34,957,63.29,0,1016
2024,3,19,22,0,22.1,1.32,937,61.730000000000004,0,1016
2024,3,19,23,0,21.8,1.31,894,63.04,0,1015
2024,3,20,0,0,20.8,1.3,817,68.49,0,1015
2024,3,20,1,0,17.900000000000002,1.31,663,82.38,0,1015
2024,3,20,2,0,14.5,1.31,276,89.28,0,1015
2024,3,20,3,0,13,1.3,0,92.5,0,1015
2024,3,20,4,0,11.700000000000001,1.3,0,95.68,0,1016
2024,3,20,5,0,10.700000000000001,1.3,0,98.58,0,1016
2024,3,20,6,0,10,1.3,0,100,0,1015
2024,3,20,7,0,9.4,1.3,0,100,0,1015
2024,3,20,8,0,8.9,1.31,0,100,0,1015
2024,3,20,9,0,8.4,1.31,0,100,0,1015
2024,3,20,10,0,7.800000000000001,1.3,0,100,0,1015
2024,3,20,11,0,7.2,1.27,0,100,0,1015
2024,3,20,12,0,6.6000000000000005,1.23,0,100,0,1015
2024,3,20,13,0,6.2,1.19,0,100,0,1016
2024,3,20,14,0,7.300000000000001,1.17,0,100,0,1016
2024,3,20,15,0,10.4,1.17,537,89.51,0,1016
2024,3,20,16,0,13.100000000000001,1.17,776,80.86,0,1017
2024,3,20,17,0,16.2,1.17,883,67.24,0,1017
2024,3,20,18,0,18.5,1.32,938,60.17,0,1017
2024,3,20,19,0,20.3,1.31,965,53,0,1017
2024,3,20,20,0,21.200000000000003,1.3,972,50.21,0,1016
2024,3,20,21,0,21.400000000000002,1.09,952,49.980000000000004,0,1016
2024,3,20,22,0,21.1,1.07,603,51.21,0,1016
2024,3,20,23,0,20.3,1.04,590,53.69,0,1016
2024,3,21,0,0,18.5,1.02,528,62.620000000000005,0,1016
2024,3,21,1,0,15.5,0.99,230,78,0,1016
2024,3,21,2,0,13.200000000000001,0.97,0,84.13,0,1016
2024,3,21,3,0,12.5,0.99,0,85.95,0,1017
2024,3,21,4,0,11.8,1,0,88.4,0,1017
2024,3,21,5,0,10.4,0.96,0,91.83,0,1017
2024,3,21,6,0,9.3,0.87,0,94.66,0,1017
2024,3,21,7,0,8.6,0.79,0,97.39,0,1018
2024,3,21,8,0,8.200000000000001,0.74,0,99.14,0,1018
2024,3,21,9,0,8,0.71,0,100,0,1018
2024,3,21,10,0,7.800000000000001,0.71,0,100,0,1018
2024,3,21,11,0,7.7,0.74,0,100,0,1018
2024,3,21,12,0,7.6000000000000005,0.78,0,100,0,1018
2024,3,21,13,0,7.7,0.8200000000000001,0,100,0,1018
2024,3,21,14,0,8.700000000000001,0.89,0,100,0,1018
2024,3,21,15,0,12.4,0.9500000000000001,464,88.10000000000001,0,1019
2024,3,21,16,0,14.600000000000001,0.97,713,79.82000000000001,0,1019
2024,3,21,17,0,16.400000000000002,0.9500000000000001,833,74.36,0,1020
2024,3,21,18,0,17.900000000000002,1.06,910,69.73,0,1020
2024,3,21,19,0,19.1,1.06,940,65.09,0,1020
2024,3,21,20,0,19.8,1.09,937,61.61,0,1019
2024,3,21,21,0,20.200000000000003,1.25,367,59.17,0,1019
2024,3,21,22,0,20,1.25,452,58.19,0,1018
2024,3,21,23,0,19,1.23,460,61.5,0,1018
2024,3,22,0,0,17.6,1.31,475,68.83,0,1018
2024,3,22,1,0,15.3,1.27,122,81.86,0,1018
2024,3,22,2,0,13.100000000000001,1.25,171,88.10000000000001,0,1018
2024,3,22,3,0,11.700000000000001,1.24,0,91.36,0,1018
2024,3,22,4,0,10.600000000000001,1.23,0,95.23,0,1018
2024,3,22,5,0,9.600000000000001,1.19,0,100,0,1018
2024,3,22,6,0,9.9,1.1400000000000001,0,98.49000000000001,0,1018
2024,3,22,7,0,10.100000000000001,1.12,0,97.88,0,1018
2024,3,22,8,0,10,1.1,0,99.51,0,1018
2024,3,22,9,0,9.9,1.07,0,100,0,1018
2024,3,22,10,0,9.8,1.03,0,100,0,1018
2024,3,22,11,0,9.9,1.02,0,100,0,1017
2024,3,22,12,0,9.8,1.01,0,100,0,1017
2024,3,22,13,0,9.8,0.99,0,100,0,1017
2024,3,22,14,0,10.3,0.97,0,100,0,1016
2024,3,22,15,0,13,0.9400000000000001,444,92.91,0,1016
2024,3,22,16,0,15.200000000000001,0.9,705,85,0,1016
2024,3,22,17,0,17.2,0.91,819,76.69,0,1015
2024,3,22,18,0,18.3,0.9400000000000001,159,70.97,0,1015
2024,3,22,19,0,18.900000000000002,0.98,916,67.46000000000001,0,1014
2024,3,22,20,0,19.1,1.01,201,65.83,0,1014
2024,3,22,21,0,19,1.01,3,65.56,0,1013
2024,3,22,22,0,18.3,0.98,23,67.87,0,1012
2024,3,22,23,0,16.900000000000002,0.93,0,74.53,0,1012
2024,3,23,0,0,15.700000000000001,0.89,1,82.12,0,1011
2024,3,23,1,0,14.5,0.87,1,88.43,0,1011
2024,3,23,2,0,13.100000000000001,0.88,235,93.04,0,1011
2024,3,23,3,0,12.3,0.88,0,93.69,0,1011
2024,3,23,4,0,11.600000000000001,0.84,0,93.41,0,1011
2024,3,23,5,0,10.8,0.76,0,93.2,0,1011
2024,3,23,6,0,9.4,0.67,0,96.07000000000001,0,1011
2024,3,23,7,0,8.1,0.6,0,99.2,0,1011
2024,3,23,8,0,7.300000000000001,0.5700000000000001,0,100,0,1012
2024,3,23,9,0,7,0.5700000000000001,0,99.8,0,1011
2024,3,23,10,0,6.9,0.5700000000000001,0,99.33,0,1011
2024,3,23,11,0,7.1000000000000005,0.53,0,98.36,0,1010
2024,3,23,12,0,7.6000000000000005,0.54,0,97.27,0,1010
2024,3,23,13,0,8.1,0.55,0,95.84,0,1010
2024,3,23,14,0,8.8,0.56,0,94.49,0,1010
2024,3,23,15,0,10.3,0.61,0,92.76,0,1010
2024,3,23,16,0,11.5,0.64,55,88.78,0,1010
2024,3,23,17,0,12.4,0.61,0,82.23,0,1010
2024,3,23,18,0,13,0.6900000000000001,253,77.62,0,1010
2024,3,23,19,0,12.9,0.7000000000000001,34,76.98,0,1010
2024,3,23,20,0,13.100000000000001,0.63,6,76.27,0,1010
2024,3,23,21,0,13.100000000000001,0.62,348,75.78,0,1009
2024,3,23,22,0,13.200000000000001,0.6,311,75.93,0,1009
2024,3,23,23,0,13.100000000000001,0.61,46,77.3,0,1008
2024,3,24,0,0,12.5,0.67,21,82.27,0,1008
2024,3,24,1,0,11.4,0.73,235,88.73,0,1008
2024,3,24,2,0,10.100000000000001,0.72,200,93.46000000000001,0,1008
2024,3,24,3,0,9.600000000000001,0.72,0,94.7,0,1008
2024,3,24,4,0,9.4,0.71,0,94.67,0,1008
2024,3,24,5,0,9.200000000000001,0.7000000000000001,0,94.5,0,1008
2024,3,24,6,0,8.8,0.67,0,95.52,0,1008
2024,3,24,7,0,8.6,0.64,0,95.62,0,1008
2024,3,24,8,0,8.4,0.62,0,95.73,0,1007
2024,3,24,9,0,7.7,0.64,0,96.55,0,1007
2024,3,24,10,0,7.2,0.71,0,96.7,0,1007
2024,3,24,11,0,6.800000000000001,0.76,0,96.31,0,1007
2024,3,24,12,0,6.5,0.81,0,95.92,0,1007
2024,3,24,13,0,6.6000000000000005,0.8,0,95.05,0,1007
2024,3,24,14,0,7.6000000000000005,0.72,0,95.01,0,1008
2024,3,24,15,0,9.200000000000001,0.73,246,93.31,0,1009
2024,3,24,16,0,10.9,0.76,211,88.68,0,1010
2024,3,24,17,0,13,0.78,851,79.38,0,1010
2024,3,24,18,0,14.700000000000001,0.88,920,69.10000000000001,0,1010
2024,3,24,19,0,15.9,0.89,946,62.36,0,1010
2024,3,24,20,0,16.6,0.92,960,58.53,0,1010
2024,3,24,21,0,16.7,0.77,24,57.46,0,1010
2024,3,24,22,0,16.8,0.76,188,56.550000000000004,0,1010
2024,3,24,23,0,16.8,0.77,890,56.61,0,1010
2024,3,25,0,0,16.400000000000002,0.78,64,60.730000000000004,0,1010
2024,3,25,1,0,14.8,0.78,661,76.56,0,1010
2024,3,25,2,0,12.9,0.76,277,71.66,0,1011
2024,3,25,3,0,11.5,0.75,0,78.36,0,1011
2024,3,25,4,0,10.3,0.76,0,86.81,0,1012
2024,3,25,5,0,9.3,0.76,0,93.8,0,1012
2024,3,25,6,0,8.5,0.76,0,98.74000000000001,0,1012
2024,3,25,7,0,7.9,0.78,0,100,0,1012
2024,3,25,8,0,7.7,0.81,0,100,0,1012
2024,3,25,9,0,7.7,0.8200000000000001,0,99.08,0,1012
2024,3,25,10,0,7.5,0.84,0,98.45,0,1012
2024,3,25,11,0,7.2,0.86,0,98.92,0,1012
2024,3,25,12,0,6.6000000000000005,0.87,0,100,0,1012
2024,3,25,13,0,6.1000000000000005,0.88,0,100,0,1013
2024,3,25,14,0,7,0.88,0,100,0,1012
2024,3,25,15,0,9.600000000000001,0.89,190,90.54,0,1013
2024,3,25,16,0,11.9,0.88,231,81.19,0,1014
2024,3,25,17,0,14.3,0.85,826,71.79,0,1014
2024,3,25,18,0,16,0.92,892,66.03,0,1014
2024,3,25,19,0,17.2,0.92,917,62.25,0,1014
2024,3,25,20,0,17.900000000000002,0.91,929,60.2,0,1013
2024,3,25,21,0,18.3,0.6,868,58.85,0,1013
2024,3,25,22,0,18.1,0.61,356,59.07,0,1012
2024,3,25,23,0,17.7,0.61,787,60.43,0,1012
2024,3,26,0,0,16.7,0.62,707,65.82000000000001,0,1012
2024,3,26,1,0,14.600000000000001,0.63,7,78.24,0,1013
2024,3,26,2,0,11.8,0.64,175,88.75,0,1013
2024,3,26,3,0,10.700000000000001,0.66,0,92.92,0,1014
2024,3,26,4,0,9.9,0.6900000000000001,0,96.37,0,1014
2024,3,26,5,0,9.1,0.72,0,100,0,1014
2024,3,26,6,0,8.4,0.76,0,100,0,1014
2024,3,26,7,0,7.800000000000001,0.78,0,100,0,1014
2024,3,26,8,0,7.5,0.81,0,100,0,1014
2024,3,26,9,0,7.1000000000000005,0.85,0,100,0,1015
2024,3,26,10,0,6.9,0.88,0,100,0,1014
2024,3,26,11,0,6.9,0.88,0,100,0,1015
2024,3,26,12,0,7,0.9,0,100,0,1015
2024,3,26,13,0,7.300000000000001,0.91,0,99.64,0,1016
2024,3,26,14,0,7.5,0.9400000000000001,0,97.5,0,1016
2024,3,26,15,0,8.8,0.96,468,92.05,0,1017
2024,3,26,16,0,10.4,0.96,685,87.27,0,1018
2024,3,26,17,0,12.600000000000001,0.98,12,79.35000000000001,0,1018
2024,3,26,18,0,15.700000000000001,1.1,905,67.34,0,1018
2024,3,26,19,0,17.2,1.11,926,62.09,0,1018
2024,3,26,20,0,18.2,1.09,933,58.51,0,1018
2024,3,26,21,0,18.8,1.08,928,56.44,0,1018
2024,3,26,22,0,19,1.1,903,55.69,0,1017
2024,3,26,23,0,18.8,1.11,853,56.480000000000004,0,1017
2024,3,27,0,0,17.8,1.08,764,62.89,0,1017
2024,3,27,1,0,15.600000000000001,1.06,609,77.47,0,1017
2024,3,27,2,0,12.5,1.05,1,87.19,0,1017
2024,3,27,3,0,11.3,1.04,0,90.82000000000001,0,1018
2024,3,27,4,0,10.4,1.05,0,93.13,0,1018
2024,3,27,5,0,9.200000000000001,1.07,0,97.42,0,1018
2024,3,27,6,0,8.3,1.09,0,100,0,1018
2024,3,27,7,0,7.6000000000000005,1.08,0,100,0,1019
2024,3,27,8,0,7,1.05,0,100,0,1019
2024,3,27,9,0,6.6000000000000005,1.02,0,100,0,1019
2024,3,27,10,0,6.2,0.99,0,100,0,1019
2024,3,27,11,0,6.1000000000000005,0.97,0,100,0,1019
2024,3,27,12,0,6.2,0.98,0,100,0,1019
2024,3,27,13,0,6.300000000000001,1,0,100,0,1018
2024,3,27,14,0,7.6000000000000005,1.04,0,99.83,0,1018
2024,3,27,15,0,9.9,1.07,75,91.26,0,1019
2024,3,27,16,0,11.600000000000001,1.08,31,84.52,0,1019
2024,3,27,17,0,12.9,1.08,3,80.12,0,1019
2024,3,27,18,0,13.8,1.09,49,78.5,0,1019
2024,3,27,19,0,14.3,1.08,12,79.35000000000001,0,1019
2024,3,27,20,0,14.600000000000001,1.06,1,80.88,0,1019
2024,3,27,21,0,14.8,1.05,18,82.01,0,1018
2024,3,27,22,0,14.600000000000001,1.03,11,84.68,0,1018
2024,3,27,23,0,14.200000000000001,1,6,88.44,0,1017
2024,3,28,0,0,13.9,0.96,0,90.97,0,1016
2024,3,28,1,0,13.3,0.93,0,93.43,0,1016
2024,3,28,2,0,12.700000000000001,0.92,1,94.81,0,1016
2024,3,28,3,0,12.4,0.92,0,95.7,0,1015
2024,3,28,4,0,12.3,0.93,0,95.72,0,1015
2024,3,28,5,0,12.200000000000001,0.93,0,95.22,0,1015
2024,3,28,6,0,11.3,0.9,0,96.75,0,1015
2024,3,28,7,0,10,0.8200000000000001,0,97.81,0,1016
2024,3,28,8,0,8.700000000000001,0.77,0,98.35000000000001,0,1016
2024,3,28,9,0,7.6000000000000005,0.67,0,98.59,0,1016
2024,3,28,10,0,7.1000000000000005,0.6,0,98.54,0,1016
2024,3,28,11,0,6.9,0.58,0,98.4,0,1016
2024,3,28,12,0,6.7,0.59,0,98.37,0,1016
2024,3,28,13,0,6.6000000000000005,0.6,0,97.7,0,1017
2024,3,28,14,0,7.9,0.59,0,96.12,0,1017
2024,3,28,15,0,10.5,0.62,507,92.69,0,1018
2024,3,28,16,0,12.200000000000001,0.66,735,82.45,0,1018
2024,3,28,17,0,13.5,0.6900000000000001,853,70.91,0,1018
2024,3,28,18,0,14.5,0.71,911,62.61,0,1018
2024,3,28,19,0,15.3,0.73,325,58.78,0,1017
2024,3,28,20,0,15.700000000000001,0.76,946,57.57,0,1017
2024,3,28,21,0,15.8,0.6,256,56.86,0,1016
2024,3,28,22,0,15.600000000000001,0.58,210,57.44,0,1016
2024,3,28,23,0,15,0.58,295,59.94,0,1015
2024,3,29,0,0,14.200000000000001,0.6,88,65.26,0,1015
2024,3,29,1,0,12.700000000000001,0.61,34,77.64,0,1015
2024,3,29,2,0,10.8,0.61,12,87.23,0,1015
2024,3,29,3,0,9.5,0.59,0,91.5,0,1015
2024,3,29,4,0,8.700000000000001,0.6,0,95.17,0,1015
2024,3,29,5,0,8.700000000000001,0.63,0,95.59,0,1015
2024,3,29,6,0,8.5,0.65,0,97.51,0,1014
2024,3,29,7,0,8.4,0.66,0,98.85000000000001,0,1014
2024,3,29,8,0,8.200000000000001,0.68,0,100,0,1013
2024,3,29,9,0,8.1,0.71,0,100,0,1012
2024,3,29,10,0,7.9,0.74,0,100,0,1012
2024,3,29,11,0,7.800000000000001,0.76,0,100,0,1011
2024,3,29,12,0,7.7,0.77,0,100,0,1010
2024,3,29,13,0,7.7,0.8,0,100,0,1009
2024,3,29,14,0,8.200000000000001,0.84,0,97.38,0,1009
2024,3,29,15,0,9.200000000000001,0.88,0,93.93,0,1008
2024,3,29,16,0,9.9,0.92,20,92.19,0,1008
2024,3,29,17,0,10.700000000000001,0.9400000000000001,244,88.10000000000001,0,1007
2024,3,29,18,0,11.4,0.93,87,78.83,0,1006
2024,3,29,19,0,11.9,0.87,604,73.48,0,1005
2024,3,29,20,0,12.700000000000001,0.8300000000000001,42,70.54,0,1004
2024,3,29,21,0,13.4,0.81,1,70.05,0,1003
2024,3,29,22,0,13.100000000000001,0.8,0,74.49,0,1002
2024,3,29,23,0,12,0.79,0,81.15,0,1002
2024,3,30,0,0,11.100000000000001,0.84,0,86.49,0,1002
2024,3,30,1,0,10.700000000000001,0.81,0,88.88,0,1002
2024,3,30,2,0,10.4,0.74,0,90,0,1002
2024,3,30,3,0,9.9,0.71,0,91.27,0,1002
2024,3,30,4,0,9.4,0.68,0,92.92,0,1002
2024,3,30,5,0,9,0.66,0,94.43,0,1002
2024,3,30,6,0,8.200000000000001,0.68,0,97.19,0,1002
2024,3,30,7,0,7.7,0.67,0,98.43,0,1002
2024,3,30,8,0,7.4,0.64,0,98.56,0,1002
2024,3,30,9,0,7.300000000000001,0.65,0,98.17,0,1002
2024,3,30,10,0,7.300000000000001,0.66,0,97.74000000000001,0,1002
2024,3,30,11,0,7.2,0.66,0,97.28,0,1002
2024,3,30,12,0,7.2,0.7000000000000001,0,97.22,0,1002
2024,3,30,13,0,7.1000000000000005,0.74,0,97.06,0,1002
2024,3,30,14,0,7.6000000000000005,0.78,0,95.75,0,1003
2024,3,30,15,0,9,0.87,8,93.07000000000001,0,1003
2024,3,30,16,0,10.9,0.9,0,86.66,0,1003
2024,3,30,17,0,12.700000000000001,0.91,1,75.81,0,1004
2024,3,30,18,0,14,0.85,0,65.49,0,1004
2024,3,30,19,0,14.9,0.85,202,59.65,0,1004
2024,3,30,20,0,15.5,0.85,966,56.58,0,1004
2024,3,30,21,0,15.8,0.67,942,55.09,0,1004
2024,3,30,22,0,15.9,0.66,149,54.5,0,1004
2024,3,30,23,0,15.8,0.65,874,54.54,0,1003
2024,3,31,0,0,15.3,0.64,109,57.13,0,1004
2024,3,31,1,0,13.8,0.64,648,73.07000000000001,0,1004
2024,3,31,2,0,11,0.66,297,79.04,0,1004
2024,3,31,3,0,10.3,0.6900000000000001,0,77.77,0,1005
2024,3,31,4,0,10.200000000000001,0.73,0,75.85000000000001,0,1005
2024,3,31,5,0,10.4,0.75,0,73.82000000000001,0,1006
2024,3,31,6,0,10.3,0.75,0,75.3,0,1006
2024,3,31,7,0,9.9,0.75,0,79.11,0,1006
2024,3,31,8,0,8.9,0.75,0,87.3,0,1007
2024,3,31,9,0,8.700000000000001,0.78,0,89.67,0,1007
2024,3,31,10,0,8.8,0.8,0,88.04,0,1007
2024,3,31,11,0,9.200000000000001,0.8200000000000001,0,85.74,0,1007
2024,3,31,12,0,9.4,0.85,0,84.2,0,1007
2024,3,31,13,0,9.200000000000001,0.86,0,85.42,0,1007
2024,3,31,14,0,9.4,0.88,51,89.18,0,1008
2024,3,31,15,0,11.3,0.9,0,85.51,0,1008
2024,3,31,16,0,13.8,0.92,725,74.35000000000001,0,1009
2024,3,31,17,0,15.8,0.9400000000000001,827,66.43,0,1009
2024,3,31,18,0,17.1,1.34,910,62.64,0,1009
2024,3,31,19,0,18,1.31,935,60.57,0,1008
2024,3,31,20,0,18.5,1.29,223,60.13,0,1008
2024,3,31,21,0,18.6,1.17,130,60.300000000000004,0,1007
2024,3,31,22,0,17.8,1.11,876,63.6,0,1006
2024,3,31,23,0,17.400000000000002,1.08,29,66.48,0,1006
2024,4,1,0,0,17.1,1.18,1,69.10000000000001,0,1006
2024,4,1,1,0,16,1.16,0,79.27,0,1006
2024,4,1,2,0,13.200000000000001,1.1300000000000001,282,85.34,0,1007
2024,4,1,3,0,12,1.11,0,88.7,0,1007
2024,4,1,4,0,11.600000000000001,1.1,0,89.55,0,1008
2024,4,1,5,0,11.4,1.09,0,89.42,0,1009
2024,4,1,6,0,10.3,1.09,0,94.02,0,1009
2024,4,1,7,0,9.200000000000001,1.07,0,97.81,0,1010
2024,4,1,8,0,8.3,1.04,0,98.56,0,1010
2024,4,1,9,0,7.5,1.01,0,96.88,0,1011
2024,4,1,10,0,6.9,0.97,0,93.8,0,1011
2024,4,1,11,0,6.7,0.9500000000000001,0,90.87,0,1012
2024,4,1,12,0,6.2,0.9500000000000001,0,92.18,0,1013
2024,4,1,13,0,5.7,0.97,0,94.01,0,1014
2024,4,1,14,0,7.1000000000000005,0.97,129,88.53,0,1015
2024,4,1,15,0,9.600000000000001,0.96,613,80.93,0,1016
2024,4,1,16,0,12.4,0.97,798,70.97,0,1016
2024,4,1,17,0,15,0.97,892,63.39,0,1017
2024,4,1,18,0,17,1.1,947,59.26,0,1017
2024,4,1,19,0,18.900000000000002,1.1,970,53.52,0,1018
2024,4,1,20,0,20.1,1.17,976,49.660000000000004,0,1018
2024,4,1,21,0,20.700000000000003,0.91,944,48.19,0,1018
2024,4,1,22,0,21.1,0.9,915,47.77,0,1018
2024,4,1,23,0,21.200000000000003,0.84,870,49.33,0,1017
2024,4,2,0,0,21,0.77,791,51.15,0,1017
2024,4,2,1,0,19.1,0.76,641,67.86,0,1018
2024,4,2,2,0,15.200000000000001,0.79,301,72.75,0,1018
2024,4,2,3,0,13.600000000000001,0.84,0,78.39,0,1019
2024,4,2,4,0,13,0.89,0,82.81,0,1019
2024,4,2,5,0,12.3,0.9400000000000001,0,86.94,0,1019
2024,4,2,6,0,11.4,0.98,0,90.29,0,1020
2024,4,2,7,0,10.5,1.02,0,93.91,0,1020
2024,4,2,8,0,9.9,1.04,0,95.91,0,1020
2024,4,2,9,0,9.3,1.06,0,98.2,0,1020
2024,4,2,10,0,8.700000000000001,1.08,0,100,0,1020
2024,4,2,11,0,8,1.11,0,100,0,1021
2024,4,2,12,0,7.7,1.1400000000000001,0,100,0,1021
2024,4,2,13,0,7.4,1.17,0,100,0,1022
2024,4,2,14,0,9.200000000000001,1.18,97,98.99000000000001,0,1022
2024,4,2,15,0,12.100000000000001,1.18,557,86.27,0,1023
2024,4,2,16,0,14.700000000000001,1.17,754,74.67,0,1024
2024,4,2,17,0,17.1,1.17,851,67.76,0,1024
2024,4,2,18,0,19.1,1.54,923,61.31,0,1024
2024,4,2,19,0,20.900000000000002,1.56,945,55.58,0,1024
2024,4,2,20,0,22.1,1.55,952,52.660000000000004,0,1024
2024,4,2,21,0,22.6,1.61,946,52.49,0,1024
2024,4,2,22,0,22.8,1.6,924,52.4,0,1023
2024,4,2,23,0,22.6,1.55,881,54.370000000000005,0,1023
2024,4,3,0,0,21.8,1.31,796,58.32,0,1023
2024,4,3,1,0,19.400000000000002,1.24,650,73.27,0,1023
2024,4,3,2,0,15.5,1.1400000000000001,323,80.88,0,1023
2024,4,3,3,0,13.600000000000001,1.06,0,84.71000000000001,0,1024
2024,4,3,4,0,12.4,1,0,88.25,0,1024
2024,4,3,5,0,11.3,0.97,0,92.24,0,1024
2024,4,3,6,0,10.4,0.96,0,96.02,0,1023
2024,4,3,7,0,9.600000000000001,0.97,0,100,0,1023
2024,4,3,8,0,8.9,0.98,0,100,0,1023
2024,4,3,9,0,8.3,0.99,0,100,0,1022
2024,4,3,10,0,8,1,0,100,0,1022
2024,4,3,11,0,7.7,1.01,0,100,0,1021
2024,4,3,12,0,7.4,1.02,0,100,0,1021
2024,4,3,13,0,7.300000000000001,1.03,0,100,0,1021
2024,4,3,14,0,9.4,1.03,108,99.67,0,1020
2024,4,3,15,0,12.3,1.05,549,88.05,0,1020
2024,4,3,16,0,14.600000000000001,1.06,731,79.58,0,1020
2024,4,3,17,0,16.400000000000002,1.07,823,73.66,0,1019
2024,4,3,18,0,17.900000000000002,1.3900000000000001,894,69.06,0,1019
2024,4,3,19,0,18.900000000000002,1.26,907,65.85,0,1018
2024,4,3,20,0,19.5,1.21,904,63.800000000000004,0,1017
2024,4,3,21,0,19.700000000000003,1.32,898,63.51,0,1016
2024,4,3,22,0,19.200000000000003,1.25,867,65.37,0,1015
2024,4,3,23,0,18,1.23,477,69.15,0,1014
2024,4,4,0,0,16.3,1.22,141,73.84,0,1014
2024,4,4,1,0,14.200000000000001,1.17,13,78.84,0,1013
2024,4,4,2,0,12.200000000000001,1.05,7,83.86,0,1013
2024,4,4,3,0,10.9,0.89,0,84.66,0,1014
2024,4,4,4,0,9.5,0.78,0,84.72,0,1014
2024,4,4,5,0,8.200000000000001,0.75,0,86.10000000000001,0,1014
2024,4,4,6,0,7,0.76,0,89.56,0,1014
2024,4,4,7,0,6,0.8200000000000001,0,93.75,0,1014
2024,4,4,8,0,5.5,0.92,0,96.49000000000001,0,1013
2024,4,4,9,0,5.300000000000001,0.97,0,98.12,0,1012
2024,4,4,10,0,5.2,0.97,0,99.43,0,1011
2024,4,4,11,0,5.6000000000000005,0.92,0,97.7,0,1010
2024,4,4,12,0,5.800000000000001,0.84,0,97.32000000000001,0,1009
2024,4,4,13,0,6.4,0.77,0,95.2,0,1008
2024,4,4,14,0,7.2,0.74,0,92.95,0,1008
2024,4,4,15,0,7.4,0.85,17,92.48,0,1007
2024,4,4,16,0,7.5,0.8200000000000001,17,90.46000000000001,0,1006
2024,4,4,17,0,8,0.6900000000000001,2,86.73,0,1006
2024,4,4,18,0,8.6,0.87,26,81.45,0,1007
2024,4,4,19,0,9.4,0.79,5,73.51,0,1006
2024,4,4,20,0,10,0.73,28,67.16,0,1006
